id,Row#,clonesize,honeybee,bumbles,andrena,osmia,MaxOfUpperTRange,MinOfUpperTRange,AverageOfUpperTRange,MaxOfLowerTRange,MinOfLowerTRange,AverageOfLowerTRange,RainingDays,AverageRainingDays,fruitset,fruitmass,seeds,yield
10609,701.0,25.0,0.5,0.38,0.5,0.5,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.584016198,0.482118713,39.08458041,7206.90196
10610,62.0,25.0,0.25,0.25,0.25,0.25,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.359458632,0.39728943,30.12737627,3712.99786
10611,41.0,25.0,0.25,0.25,0.25,0.25,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.46274257,0.428118259,35.52053432,5772.91016
10612,277.0,12.5,0.25,0.25,0.63,0.63,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.546174929,0.463502091,39.64161958,7019.69438
10613,435.0,12.5,0.25,0.38,0.5,0.75,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.633144179,0.5251356,44.56159301,8634.77583
10614,644.0,25.0,0.5,0.25,0.75,0.63,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.548724554,0.473088807,39.49160012,7317.95104
10615,577.0,25.0,0.5,0.25,0.63,0.63,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.547743879,0.464892019,37.52543015,6467.65476
10616,365.0,12.5,0.25,0.38,0.63,0.5,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.502398084,0.450692194,36.68541263,6093.31527
10617,662.0,25.0,0.5,0.38,0.38,0.5,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.50831235,0.450692194,36.31159312,6097.44285
10618,449.0,25.0,0.5,0.25,0.38,0.5,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.530291604,0.445134287,37.33160636,6301.03442
10619,591.0,25.0,0.5,0.25,0.63,0.63,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.464411249,0.428118259,33.11609108,5388.50369
10620,714.0,25.0,0.5,0.38,0.5,0.63,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.571708025,0.497864974,41.33629767,7381.3794
10621,20.0,37.5,0.75,0.25,0.25,0.25,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.437609121,0.416280584,32.41787171,4700.57615
10622,515.0,25.0,0.5,0.25,0.5,0.75,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.569713565,0.442865602,41.57478166,7541.6674
10623,513.0,25.0,0.5,0.25,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.459356717,0.423861178,33.23244939,5151.38647
10624,341.0,12.5,0.25,0.25,0.75,0.75,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.574989422,0.48335599,39.44864975,7428.83442
10625,220.0,12.5,0.25,0.25,0.5,0.75,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.58704878,0.492693356,41.17620131,7243.22611
10626,23.0,37.5,0.25,0.25,0.25,0.25,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.492994856,0.443962193,36.25124178,6033.77856
10627,724.0,25.0,0.5,0.25,0.5,0.63,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.383581787,0.401236607,30.59741611,3822.98167
10628,205.0,12.5,0.25,0.25,0.38,0.75,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.638787728,0.520974303,43.33471751,8655.67644
10629,518.0,25.0,0.5,0.25,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.460126356,0.434863988,33.4416065,5126.99318
10630,535.0,25.0,0.5,0.25,0.5,0.63,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.568853507,0.462760521,38.38301202,6735.24371
10631,597.0,25.0,0.5,0.25,0.5,0.5,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.553671368,0.478135139,38.37855771,6529.98232
10632,66.0,12.5,0.25,0.25,0.25,0.38,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.4693892,0.436042539,34.77712169,4936.01177
10633,525.0,25.0,0.5,0.25,0.5,0.63,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.465538066,0.428118259,33.60534043,5217.13976
10634,288.0,12.5,0.25,0.25,0.63,0.63,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.525063322,0.463502091,37.33661143,5696.02606
10635,204.0,12.5,0.25,0.25,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.564904359,0.460305334,37.03329756,5711.85174
10636,736.0,25.0,0.5,0.38,0.5,0.75,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.546275069,0.451546571,39.22848885,7417.81497
10637,13.0,37.5,0.25,0.25,0.25,0.25,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.342841074,0.380185034,29.80324762,3385.36422
10638,724.0,25.0,0.5,0.38,0.5,0.63,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.542170237,0.464165541,37.54210856,6862.90839
10639,55.0,25.0,0.25,0.25,0.25,0.38,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.416271363,0.386657299,31.66559817,4460.91457
10640,696.0,25.0,0.5,0.38,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.450102564,0.408851197,32.46088718,5628.71053
10641,679.0,25.0,0.5,0.38,0.38,0.63,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.525063322,0.459420676,37.67828481,7181.42522
10642,724.0,25.0,0.5,0.38,0.63,0.5,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.468832886,0.438026493,35.82485206,5718.40817
10643,454.0,25.0,0.5,0.25,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.494584864,0.442865602,35.20741312,5663.06579
10644,633.0,25.0,0.5,0.25,0.75,0.63,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.470593127,0.434349356,33.22890035,5330.06203
10645,83.0,12.5,0.25,0.25,0.25,0.38,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.489823352,0.445339632,35.18597077,5535.05665
10646,582.0,25.0,0.5,0.25,0.63,0.75,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.449877074,0.42726083,33.59602928,4947.60566
10647,712.0,25.0,0.5,0.38,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.490965919,0.447853006,35.71826335,4975.88538
10648,114.0,12.5,0.25,0.25,0.25,0.63,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.46424992,0.412478904,33.12546719,5811.21147
10649,652.0,25.0,0.5,0.25,0.75,0.75,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.394441163,0.399556226,30.13021301,4228.81888
10650,662.0,25.0,0.5,0.38,0.38,0.5,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.43687052,0.423861178,33.4416065,4644.60117
10651,707.0,25.0,0.5,0.38,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.463039338,0.434863988,34.66559817,5381.27266
10652,673.0,25.0,0.5,0.38,0.38,0.63,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.529070993,0.463561831,37.23938598,6870.34212
10653,683.0,25.0,0.5,0.38,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.371183688,0.390657895,29.31600198,4290.96488
10654,59.0,12.5,0.25,0.25,0.25,0.63,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.512802719,0.454917386,42.18519611,7920.06175
10655,233.0,12.5,0.25,0.25,0.5,0.5,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.482854142,0.417908804,34.16394425,5643.36045
10656,728.0,25.0,0.5,0.38,0.5,0.63,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.477961423,0.412661872,34.69390641,5674.02852
10657,661.0,25.0,0.5,0.38,0.38,0.5,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.575237945,0.480106144,39.81661146,7761.15796
10658,239.0,12.5,0.25,0.25,0.5,0.63,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.502398084,0.450498441,36.68541263,6019.26248
10659,721.0,25.0,0.5,0.38,0.5,0.63,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.498218761,0.443754909,35.92331365,5722.57676
10660,501.0,25.0,0.5,0.25,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.502842336,0.453507667,36.04777028,6107.38247
10661,155.0,12.5,0.25,0.25,0.38,0.25,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.508104246,0.459464772,36.09379556,5086.60991
10662,304.0,12.5,0.25,0.25,0.75,0.5,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.627442488,0.514873193,41.71941614,7924.51678
10663,286.0,12.5,0.25,0.25,0.63,0.63,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.546174929,0.475847288,37.96058614,7181.42522
10664,638.0,25.0,0.5,0.25,0.75,0.75,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.509001253,0.429710486,35.89837298,6361.48951
10665,497.0,25.0,0.25,0.25,0.38,0.25,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.489083314,0.442557129,33.59602928,5914.16491
10666,466.0,25.0,0.5,0.25,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.417072864,0.407126353,32.41723682,4574.81387
10667,664.0,25.0,0.5,0.38,0.38,0.63,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.488485703,0.449545727,35.92331365,5632.45917
10668,668.0,25.0,0.5,0.38,0.38,0.63,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.548724554,0.464561582,37.96058614,6274.93484
10669,609.0,25.0,0.5,0.25,0.75,0.5,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.505948108,0.453028369,36.55432716,6109.85047
10670,648.0,25.0,0.5,0.38,0.38,0.63,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.555210358,0.472521274,38.6454264,6836.60081
10671,581.0,25.0,0.5,0.25,0.63,0.63,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.449877074,0.394971427,31.86729396,5085.84473
10672,172.0,12.5,0.25,0.25,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.246568004,0.358821427,26.28235597,2508.37567
10673,5.0,25.0,0.5,0.25,0.5,0.5,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.340822336,0.373856466,28.46200492,3322.9462
10674,681.0,25.0,0.5,0.38,0.38,0.5,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.467905283,0.438095887,33.30696962,5482.0813
10675,483.0,25.0,0.5,0.25,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.575589557,0.488638858,41.78212739,7451.72563
10676,755.0,25.0,0.5,0.38,0.63,0.5,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.641617746,0.529619103,45.65891105,7793.44206
10677,247.0,12.5,0.25,0.25,0.5,0.75,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.547276521,0.460305334,37.55556802,6318.70872
10678,716.0,25.0,0.5,0.38,0.5,0.75,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.584016198,0.486003684,40.22738685,7381.3794
10679,746.0,25.0,0.5,0.38,0.5,0.63,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.529070993,0.457845739,36.68541263,7028.6735
10680,708.0,12.5,0.25,0.38,0.5,0.63,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.54613583,0.475847288,38.61011529,6887.46649
10681,689.0,25.0,0.5,0.38,0.38,0.75,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.50831235,0.430358895,35.17991165,6132.99793
10682,25.0,37.5,0.25,0.25,0.25,0.25,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.354086468,0.39604355,29.37060684,3680.56025
10683,415.0,12.5,0.25,0.38,0.63,0.75,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.595948108,0.491813116,41.35738644,7044.56761
10684,714.0,25.0,0.5,0.38,0.5,0.63,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.470643424,0.470719039,34.83881461,5453.99382
10685,474.0,25.0,0.5,0.25,0.38,0.63,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.350874635,0.384432592,29.05187144,3511.5379
10686,113.0,12.5,0.25,0.25,0.38,0.25,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.556294925,0.449077282,38.17159714,7457.50606
10687,482.0,25.0,0.5,0.25,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.53255682,0.465952713,37.29886067,6515.26145
10688,703.0,25.0,0.5,0.38,0.5,0.5,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.480386371,0.41390409,34.70241183,5205.3203
10689,719.0,25.0,0.5,0.38,0.5,0.75,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.459087683,0.408610007,32.81196654,5566.52275
10690,165.0,12.5,0.25,0.25,0.38,0.5,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.520180895,0.460180133,35.92331365,6202.32702
10691,659.0,25.0,0.5,0.38,0.38,0.75,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.522435446,0.453119748,37.7247238,7071.61532
10692,253.0,12.5,0.25,0.25,0.5,0.5,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.444479717,0.398116316,31.88184658,5601.20531
10693,106.0,12.5,0.25,0.25,0.25,0.25,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.43687052,0.416085184,33.40278346,5086.60991
10694,703.0,25.0,0.5,0.38,0.38,0.5,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.402052391,0.395636151,31.77298278,4696.44394
10695,692.0,25.0,0.5,0.25,0.75,0.75,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.564794821,0.458966196,35.92331365,6595.45629
10696,185.0,12.5,0.25,0.25,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.505619046,0.451012573,36.82658691,6190.66597
10697,203.0,12.5,0.25,0.25,0.5,0.63,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.587319779,0.486003684,40.39944387,7222.00462
10698,719.0,25.0,0.5,0.38,0.5,0.5,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.532704207,0.454917386,36.31114278,6626.8515
10699,390.0,12.5,0.25,0.38,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.58492102,0.482118713,40.37019338,7415.89441
10700,447.0,25.0,0.5,0.38,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.474162324,0.438612787,34.80503364,6013.40759
10701,497.0,25.0,0.5,0.25,0.38,0.75,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.476054066,0.440675594,34.87061011,5439.4215
10702,519.0,25.0,0.5,0.25,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.498058212,0.442248924,35.55891105,5695.56442
10703,757.0,25.0,0.5,0.38,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.517721232,0.463806532,37.62889677,6109.85047
10704,517.0,25.0,0.5,0.25,0.5,0.5,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.464365879,0.412478904,33.3532206,5299.66133
10705,368.0,12.5,0.25,0.38,0.38,0.5,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.631033926,0.520003767,44.2785829,8570.91353
10706,217.0,12.5,0.25,0.25,0.5,0.5,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.494199141,0.446434723,35.20741312,5746.77703
10707,405.0,12.5,0.25,0.38,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.582604099,0.483047479,40.86547798,7183.10038
10708,497.0,25.0,0.5,0.25,0.38,0.63,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.464411249,0.436777234,34.46756739,5296.61109
10709,175.0,12.5,0.25,0.25,0.38,0.75,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.546275069,0.475847288,37.96058614,7415.89441
10710,599.0,25.0,0.5,0.25,0.63,0.5,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.463039338,0.413625114,34.62804711,5299.66133
10711,683.0,25.0,0.5,0.38,0.38,0.63,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.396762494,0.401091418,30.057704,4010.55215
10712,740.0,25.0,0.5,0.38,0.5,0.63,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.511830268,0.460322355,37.44044874,6368.84982
10713,284.0,12.5,0.25,0.25,0.63,0.75,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.621376432,0.513721618,43.95536146,8090.41713
10714,237.0,12.5,0.25,0.25,0.5,0.5,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.583378727,0.497740882,41.72079694,7669.81182
10715,657.0,25.0,0.5,0.38,0.38,0.75,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.495987728,0.424380104,34.30007912,6526.98819
10716,338.0,12.5,0.25,0.25,0.75,0.75,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.485548321,0.411546877,35.18597077,5729.71505
10717,729.0,25.0,0.5,0.38,0.5,0.63,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.492076861,0.442952601,35.97225667,4947.60566
10718,446.0,12.5,0.25,0.25,0.5,0.75,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.631033926,0.504526655,42.18519611,8655.67644
10719,664.0,25.0,0.5,0.38,0.38,0.5,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.391964935,0.388821721,30.54630597,3941.25512
10720,5.0,25.0,0.5,0.25,0.25,0.5,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.343963231,0.381078645,28.84228529,3662.18313
10721,210.0,12.5,0.25,0.25,0.38,0.5,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.546259537,0.453028369,37.67828481,5916.86224
10722,717.0,25.0,0.5,0.38,0.5,0.63,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.424778393,0.393781726,31.44841986,4576.10071
10723,247.0,12.5,0.25,0.25,0.5,0.75,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.496618271,0.443519907,35.50118221,5747.56017
10724,581.0,25.0,0.5,0.25,0.63,0.63,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.509989204,0.417908804,35.88401108,6574.18247
10725,748.0,25.0,0.5,0.38,0.63,0.5,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.520756415,0.460796109,37.78237359,6493.63712
10726,555.0,25.0,0.5,0.25,0.63,0.63,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.496270554,0.445497348,35.55511529,5538.91301
10727,347.0,12.5,0.25,0.25,0.75,0.75,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.478760617,0.437265704,34.76957798,5004.15434
10728,566.0,25.0,0.5,0.25,0.63,0.5,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.509782413,0.455238354,36.97636061,6098.11317
10729,454.0,25.0,0.5,0.25,0.38,0.5,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.53434503,0.436345708,37.90850822,6752.17704
10730,672.0,25.0,0.5,0.25,0.38,0.63,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.401490054,0.409269062,30.79835142,4281.52619
10731,350.0,12.5,0.25,0.25,0.75,0.75,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.481472551,0.438026493,34.87061011,5453.99382
10732,61.0,12.5,0.25,0.25,0.25,0.25,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.492759727,0.449871489,36.83081961,6449.04157
10733,502.0,25.0,0.5,0.25,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.620391949,0.5145695,43.33471751,8007.20621
10734,625.0,25.0,0.5,0.25,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.449875425,0.42726083,32.79766623,4870.62537
10735,571.0,25.0,0.5,0.25,0.63,0.5,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.437609121,0.416280584,33.16394425,4936.01177
10736,487.0,25.0,0.5,0.25,0.38,0.5,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.44371199,0.426437069,33.53267475,4924.35736
10737,330.0,12.5,0.25,0.25,0.75,0.63,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.451083154,0.404358198,32.40278346,5124.8549
10738,749.0,25.0,0.5,0.38,0.63,0.63,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.564794821,0.461179325,39.22848885,8254.05731
10739,627.0,25.0,0.5,0.25,0.75,0.63,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.469631675,0.430905502,34.69390641,5330.63134
10740,201.0,12.5,0.25,0.25,0.38,0.5,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.393394771,0.393781726,30.22351864,4062.73953
10741,119.0,12.5,0.25,0.25,0.25,0.63,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.564794821,0.474798231,39.64669117,6255.89064
10742,745.0,25.0,0.5,0.38,0.5,0.63,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.392583006,0.402855862,31.43977899,4201.43596
10743,167.0,12.5,0.25,0.25,0.38,0.5,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.567975637,0.462760521,37.96686445,6771.67497
10744,8.0,37.5,0.75,0.25,0.25,0.25,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.350874635,0.395502524,30.15219795,3436.49354
10745,597.0,25.0,0.5,0.25,0.63,0.75,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.489635345,0.41951938,33.97729329,5781.85965
10746,48.0,25.0,0.25,0.25,0.25,0.25,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.325920891,0.377566465,27.44242745,3182.69865
10747,183.0,12.5,0.25,0.25,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.556294925,0.470126356,38.70569591,6619.84695
10748,61.0,12.5,0.25,0.25,0.25,0.25,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.476126065,0.435764199,35.18597077,5645.14663
10749,282.0,12.5,0.25,0.25,0.63,0.63,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.54054056,0.458254721,37.78237359,6747.59779
10750,191.0,12.5,0.25,0.25,0.38,0.5,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.509158377,0.450692194,36.81018683,6131.30938
10751,621.0,25.0,0.5,0.25,0.75,0.63,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.466109593,0.408171177,33.99420814,5781.85965
10752,605.0,25.0,0.5,0.25,0.75,0.75,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.429210588,0.41009134,31.44841986,4870.62537
10753,514.0,25.0,0.5,0.25,0.5,0.5,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.387861179,0.408038131,30.27510191,4336.10096
10754,531.0,25.0,0.5,0.25,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.449195313,0.425457642,33.3039002,4936.01177
10755,590.0,25.0,0.5,0.25,0.63,0.75,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.386657299,0.394606103,29.55801912,3804.61017
10756,172.0,12.5,0.25,0.25,0.38,0.5,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.460960916,0.460627726,32.79766623,4696.44394
10757,482.0,25.0,0.5,0.25,0.38,0.63,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.379906235,0.395435754,30.7671091,3983.09785
10758,378.0,12.5,0.25,0.38,0.38,0.63,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.509989204,0.454917386,36.98857322,6132.41738
10759,342.0,12.5,0.25,0.25,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.621749749,0.511298321,43.2784975,7576.39253
10760,755.0,25.0,0.5,0.38,0.5,0.63,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.621376432,0.513585375,44.2785829,8254.12654
10761,602.0,25.0,0.5,0.25,0.75,0.63,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.492076861,0.446570029,35.55511529,5755.70016
10762,714.0,25.0,0.5,0.38,0.5,0.5,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.506987743,0.446912521,35.17991165,6591.78118
10763,139.0,12.5,0.25,0.25,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.592156153,0.485912698,40.7940564,7604.31584
10764,529.0,25.0,0.5,0.25,0.5,0.63,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.447040787,0.426773305,33.44938499,4926.27902
10765,523.0,25.0,0.5,0.25,0.5,0.5,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.5138891,0.453649741,36.69768447,6619.84695
10766,572.0,25.0,0.5,0.25,0.63,0.63,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.458246439,0.408038131,31.90931611,5381.27266
10767,181.0,12.5,0.25,0.25,0.38,0.63,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.564981991,0.476002331,39.76356662,7136.98445
10768,575.0,25.0,0.5,0.25,0.63,0.5,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.567975637,0.436064568,37.45346655,7963.93931
10769,96.0,12.5,0.25,0.25,0.25,0.5,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.502979625,0.450692194,36.36293728,6994.24801
10770,689.0,25.0,0.5,0.38,0.38,0.75,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.467905283,0.432754792,34.33849206,5136.93247
10771,608.0,25.0,0.5,0.25,0.75,0.63,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.451291733,0.405976473,31.86729396,5807.00693
10772,740.0,25.0,0.5,0.38,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.47973321,0.424380104,34.66057255,5720.72316
10773,461.0,25.0,0.5,0.38,0.38,0.5,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.480072982,0.426240102,33.26713681,5932.23909
10774,184.0,12.5,0.25,0.25,0.38,0.63,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.427977027,0.41951938,33.43397592,4673.38052
10775,639.0,25.0,0.5,0.38,0.38,0.75,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.62818447,0.520974303,43.95536146,8175.45619
